Phage_ID	Length	GC_content	Taxonomy	Completeness	Host	Lifestyle	Cluster	Subcluster
NC_031107.2	246290	51.211173819481104	Caudovirales	High-quality	Erwinia amylovora	virulent	cluster_11005	subcluster_13664
NC_041831.1	27985	28.425942469179915	Caudovirales	Low-quality	Campylobacter	virulent	cluster_44473	subcluster_55822
NC_041832.1	14701	26.426773688864703	Caudovirales	Low-quality	Campylobacter	temperate	cluster_158455	subcluster_199515
NC_041833.1	51534	27.632242791166995	Caudovirales	Low-quality	Campylobacter	temperate	cluster_110816	subcluster_139711
NC_041834.1	24608	27.328511053316	Caudovirales	Low-quality	Campylobacter	temperate	cluster_63293	subcluster_79758
NC_041835.1	516	43.41085271317829	Caudovirales	Low-quality	Bacillus subtilis	virulent	cluster_229478	subcluster_288827
NC_041836.1	490	37.755102040816325		Not-determined	Bacillus subtilis	virulent	cluster_223296	subcluster_281220
NC_041837.1	264	45.45454545454545		Low-quality	Bacillus subtilis	virulent	cluster_273798	subcluster_343919
NC_041838.1	243	45.67901234567901	Caudovirales	Low-quality	Bacillus subtilis	virulent	cluster_223489	subcluster_281442
NC_041839.1	243	44.8559670781893		Low-quality	Bacillus subtilis	virulent	cluster_141592	subcluster_178287
NC_041840.1	237	33.33333333333333		Low-quality	Bacillus subtilis	virulent	cluster_222419	subcluster_280205
NC_041841.1	211	37.44075829383886		Not-determined	Bacillus subtilis	temperate	cluster_152446	subcluster_191881
NC_041842.1	203	49.26108374384236		Low-quality	Bacillus subtilis	virulent	cluster_26184	subcluster_32925
NC_041844.1	109270	60.79070193099662	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_224191	subcluster_282245
NC_041845.1	46450	29.82346609257266	Caudovirales	High-quality	Flavobacterium columnare	virulent	cluster_55598	subcluster_70018
NC_041846.1	74997	62.85718095390482	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_217931	subcluster_274600
NC_041847.1	57701	61.28316666955512	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_87309	subcluster_110180
NC_041848.1	31200	52.602564102564095	Caudovirales	High-quality	Escherichia coli	temperate	cluster_217413	subcluster_273863
NC_041849.1	51160	66.98592650508209	Caudovirales	High-quality	Streptomyces sp.	temperate	cluster_110391	subcluster_139092
NC_041850.1	76174	62.85215427836269	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_224106	subcluster_282144
NC_041851.1	37374	64.14084657783485	Caudovirales	High-quality	Pseudomonas	temperate	cluster_224181	subcluster_282229
NC_041852.1	53972	63.54776550804121	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_224129	subcluster_282168
NC_041853.1	49186	63.97145529215631	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_250826	subcluster_315189
NC_041854.1	43827	49.1820110890547	Caudovirales	Complete	Pectobacterium atrosepticum	virulent	cluster_59733	subcluster_75396
NC_041855.1	58866	61.407263955424185	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_159243	subcluster_200494
NC_041856.1	50348	65.58552474775561	Caudovirales	High-quality	Streptomyces coelicolor	temperate	cluster_39639	subcluster_49810
NC_041857.1	43665	37.49685102484828	Caudovirales	High-quality	Acinetobacter baumannii	virulent	cluster_174560	subcluster_220316
NC_041858.1	49492	42.29370403297503	Caudovirales	Complete	Bacillus pumilus	virulent	cluster_217480	subcluster_273934
NC_041859.1	43226	31.38851617082312	Caudovirales	High-quality	Flavobacterium psychrophilum	temperate	cluster_33648	subcluster_42279
NC_041860.1	50773	65.66679140488054	Caudovirales	High-quality	Streptomyces venezuelae	virulent	cluster_217951	subcluster_274626
NC_041861.1	55073	40.00326838922884	Caudovirales	High-quality	Enterococcus faecalis	virulent	cluster_156824	subcluster_197313
NC_041862.1	135279	35.925753442884705	Caudovirales	Complete	Listeria monocytogenes	virulent	cluster_228707	subcluster_287872
NC_041863.1	168733	37.62749432535426	Caudovirales	High-quality	Escherichia coli	virulent	cluster_123400	subcluster_155436
NC_041864.1	160570	37.6284486516784	Caudovirales	High-quality	Escherichia coli	virulent	cluster_123400	subcluster_155437
NC_041865.1	65994	55.51262235960846	Caudovirales	High-quality	Pseudomonas aeruginosa	virulent	cluster_224162	subcluster_282206
NC_041866.1	47575	39.83184445612192	Caudovirales	High-quality	Acinetobacter sp.	virulent	cluster_150359	subcluster_189495
NC_041867.1	37994	41.85660893825341	Caudovirales	High-quality	Paenibacillus larvae	temperate	cluster_55619	subcluster_70041
NC_041868.1	38261	64.67421133791589	Caudovirales	High-quality	Paracoccus sp.	temperate	cluster_172973	subcluster_218452
NC_041869.1	135400	43.59158050221566	Caudovirales	High-quality	Escherichia coli	virulent	cluster_113253	subcluster_142812
NC_041870.1	66158	55.550349164122245	Caudovirales	High-quality	Pseudomonas aeruginosa	virulent	cluster_129370	subcluster_162810
NC_041871.1	135391	43.614420456308025	Caudovirales	High-quality	Escherichia coli	virulent	cluster_233222	subcluster_293549
NC_041872.1	88308	27.218372061421388	Caudovirales	High-quality	Flavobacterium psychrophilum	virulent	cluster_268379	subcluster_336874
NC_041873.1	50298	45.3755616525508	Caudovirales	High-quality	Escherichia coli	virulent	cluster_247875	subcluster_311391
NC_041874.1	49628	45.55895865237366	Caudovirales	High-quality	Escherichia coli	virulent	cluster_68560	subcluster_86686
NC_041875.1	46723	45.89602551206044	Caudovirales	Complete	Arthrobacter sp. ATCC 21022	virulent	cluster_10667	subcluster_13254
NC_041876.1	37809	68.43344177312281	Caudovirales	High-quality	Arthrobacter sp. ATCC 21022	temperate	cluster_262154	subcluster_329000
NC_041877.1	93191	55.240312905752695	Caudovirales	Complete	Pseudomonas aeruginosa	virulent	cluster_177556	subcluster_224112
NC_041878.1	378379	35.91901241876531	Caudovirales	Complete	Pectobacterium carotovorum	virulent	cluster_11006	subcluster_13665
NC_041879.1	58951	45.41398788824617	Caudovirales	High-quality	Bacillus sp. (in: firmicutes)	virulent	cluster_44474	subcluster_55823
NC_041880.1	103218	45.14910190083125	Caudovirales	High-quality	Pseudomonas putida	virulent	cluster_158456	subcluster_199516
NC_041881.1	158136	52.65277988566803	Caudovirales	Medium-quality	Pseudomonas putida	virulent	cluster_110817	subcluster_139712
NC_041882.1	43478	66.35309811858872	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_63294	subcluster_79759
NC_041883.1	47881	66.81982414736535	Caudovirales	High-quality	Gordonia terrae	temperate	cluster_229479	subcluster_288828
NC_041884.1	234900	30.76415495955726	Caudovirales	High-quality	Acinetobacter baumannii	virulent	cluster_223297	subcluster_281221
NC_041885.1	40556	57.54019134036887	Caudovirales	Complete	Pseudomonas fluorescens	virulent	cluster_273799	subcluster_343920
NC_041886.1	52738	61.96291099397019	Caudovirales	High-quality	Gordonia terrae	virulent	cluster_156839	subcluster_197329
NC_041887.1	134973	41.29270298504145	Caudovirales	Complete	Rhodococcus erythropolis	virulent	cluster_223490	subcluster_281443
NC_041888.1	49658	65.81819646381247	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_212919	subcluster_267854
NC_041889.1	56168	59.55704315624555	Caudovirales	High-quality	Streptomyces azureus	virulent	cluster_29393	subcluster_36938
NC_041890.1	35284	64.43147035483506	Caudovirales	High-quality	Propionibacterium freudenreichii	temperate	cluster_222420	subcluster_280206
NC_041891.1	37219	65.45044197855934	Caudovirales	High-quality	Propionibacterium freudenreichii	temperate	cluster_15402	subcluster_19295
NC_041892.1	35948	64.4236118838322	Caudovirales	High-quality	Propionibacterium freudenreichii	temperate	cluster_152447	subcluster_191882
NC_041893.1	37429	65.58283683774613	Caudovirales	High-quality	Propionibacterium freudenreichii	temperate	cluster_187177	subcluster_236122
NC_041894.1	38067	65.20083011532299	Caudovirales	High-quality	Propionibacterium freudenreichii	temperate	cluster_27707	subcluster_34816
NC_041895.1	38555	65.70613409415121	Caudovirales	High-quality	Propionibacterium freudenreichii	temperate	cluster_177152	subcluster_223603
NC_041896.1	134073	26.19617670970292	Caudovirales	High-quality	Campylobacter jejuni	virulent	cluster_26185	subcluster_32926
NC_041897.1	42292	51.272108200132415	Caudovirales	High-quality	Escherichia coli	virulent	cluster_187114	subcluster_236034
NC_041898.1	42765	51.34806500643049	Caudovirales	High-quality	Escherichia coli	virulent	cluster_44535	subcluster_55891
NC_041899.1	123490	45.37209490647016	Caudovirales	High-quality	Klebsiella pneumoniae	virulent	cluster_55599	subcluster_70019
NC_041900.1	47405	48.95475160848012	Caudovirales	High-quality	Klebsiella pneumoniae	virulent	cluster_217414	subcluster_273864
NC_041901.1	157034	64.65606174459035	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_270354	subcluster_339244
NC_041902.1	66182	55.48940799613188	Caudovirales	High-quality	Pseudomonas aeruginosa	virulent	cluster_156844	subcluster_197335
NC_041903.1	91212	49.30491601982195	Caudovirales	High-quality	Pseudomonas aeruginosa	virulent	cluster_224130	subcluster_282169
NC_041904.1	92338	49.31772401394876	Caudovirales	High-quality	Pseudomonas aeruginosa	virulent	cluster_59734	subcluster_75397
NC_041905.1	40493	39.46361099449288	Caudovirales	High-quality	Acinetobacter baumannii	virulent	cluster_39640	subcluster_49811
NC_041906.1	70912	42.88695848375451	Caudovirales	Complete	Escherichia coli	virulent	cluster_174563	subcluster_220319
NC_041907.1	72321	54.818102625793344	Caudovirales	High-quality	Pseudomonas aeruginosa	virulent	cluster_161200	subcluster_202903
NC_041908.1	53018	56.42234712739069	Caudovirales	High-quality	Rhizobium etli	virulent	cluster_110392	subcluster_139093
NC_041909.1	41152	41.533825816485226	Caudovirales	High-quality	Paenibacillus larvae	virulent	cluster_277523	subcluster_348658
NC_041910.1	76350	48.776686313032094	Caudovirales	High-quality	Vibrio vulnificus	virulent	cluster_33649	subcluster_42280
NC_041911.1	279845	53.40420589969448	Caudovirales	High-quality	Ralstonia solanacearum	virulent	cluster_267010	subcluster_335102
NC_041912.1	40551	57.83334566348549	Caudovirales	High-quality	Aquamicrobium sp.	virulent	cluster_150360	subcluster_189496
NC_041913.1	118537	39.51761897129166	Caudovirales	Complete	Providencia sp.	virulent	cluster_161209	subcluster_202912
NC_041914.1	41402	39.31452586831554	Caudovirales	Complete	Acinetobacter baumannii	virulent	cluster_172974	subcluster_218453
NC_041915.1	41642	39.29206090005283	Caudovirales	Complete	Acinetobacter baumannii	virulent	cluster_113254	subcluster_142813
NC_041916.1	239276	44.54646516992929	Caudovirales	High-quality	Vibrio parahaemolyticus	virulent	cluster_174495	subcluster_220242
NC_041917.1	357154	34.422686012196415	Caudovirales	High-quality	Serratia marcescens	virulent	cluster_233223	subcluster_293550
NC_041918.1	47703	45.54220908538248	Caudovirales	High-quality	Geobacillus stearothermophilus	temperate	cluster_268380	subcluster_336875
NC_041919.1	168188	35.3729160225462	Caudovirales	High-quality	Escherichia coli	virulent	cluster_247876	subcluster_311392
NC_041920.1	170254	37.55976364725645	Caudovirales	Complete	Escherichia coli	virulent	cluster_68561	subcluster_86687
NC_041921.1	77874	61.54557361892288	Caudovirales	High-quality	Dinoroseobacter shibae	virulent	cluster_10668	subcluster_13255
NC_041922.1	84419	39.012544569350496	Caudovirales	High-quality	Salmonella enterica	virulent	cluster_177557	subcluster_224113
NC_041923.1	87709	39.034762681138766	Caudovirales	High-quality	Salmonella sp.	virulent	cluster_217492	subcluster_273948
NC_041924.1	45415	37.57789276670703	Caudovirales	Complete	Acinetobacter baumannii	virulent	cluster_11007	subcluster_13666
NC_041925.1	54836	36.09307754030199	Caudovirales	High-quality	Proteus mirabilis	virulent	cluster_44475	subcluster_55824
NC_041926.1	41289	53.07466879798493	Caudovirales	High-quality	Escherichia coli	virulent	cluster_158457	subcluster_199517
NC_041927.1	130138	60.17458390324117	Caudovirales	High-quality	Sphingobium sp.	temperate	cluster_110818	subcluster_139713
NC_041928.1	139928	27.930078325996227	Caudovirales	High-quality	Staphylococcus epidermidis	virulent	cluster_223364	subcluster_281295
NC_041929.1	188427	49.03702760220138	Caudovirales	High-quality	Sinorhizobium meliloti	virulent	cluster_63295	subcluster_79760
NC_041930.1	49879	63.4254896850378	Caudovirales	High-quality	Arthrobacter sp. ATCC 21022	virulent	cluster_277539	subcluster_348683
NC_041931.1	49419	63.43916307493069	Caudovirales	High-quality	Arthrobacter sp. ATCC 21022	virulent	cluster_269758	subcluster_338524
NC_041932.1	51027	60.95400474258725	Caudovirales	High-quality	Arthrobacter sp. ATCC 21022	virulent	cluster_229480	subcluster_288833
NC_041933.1	50909	61.09135909171266	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_223298	subcluster_281222
NC_041934.1	61818	64.42621890064383	Caudovirales	High-quality	Pseudomonas aeruginosa	temperate	cluster_273800	subcluster_343921
NC_041935.1	61292	49.74058604711871	Caudovirales	Complete	Escherichia coli	temperate	cluster_223491	subcluster_281444
NC_041936.1	164706	40.54193532718905	Caudovirales	High-quality	Escherichia coli	virulent	cluster_141593	subcluster_178288
NC_041937.1	129454	43.62630741421663	Caudovirales	High-quality	Escherichia coli	virulent	cluster_222421	subcluster_280207
NC_041938.1	43075	61.41613464886825	Caudovirales	High-quality	Arthrobacter sp.	temperate	cluster_228713	subcluster_287882
NC_041939.1	42601	60.6112532569658	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_228715	subcluster_287887
NC_041940.1	44389	60.819121854513504	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_8099	subcluster_10067
NC_041941.1	43336	61.560827026029166	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_55600	subcluster_70020
NC_041942.1	44183	60.72471312495756	Caudovirales	High-quality	Arthrobacter sp.	temperate	cluster_64245	subcluster_81014
NC_041943.1	43707	61.07488502985792	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_277716	subcluster_348914
NC_041944.1	43374	60.69073638585327	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_138042	subcluster_173932
NC_041945.1	42830	61.748774223675	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_156845	subcluster_197336
NC_041946.1	44371	61.13903225079444	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_72901	subcluster_91966
NC_041947.1	60005	64.7879343388051	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_59735	subcluster_75398
NC_041948.1	58353	45.17505526708138	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_39641	subcluster_49812
NC_041949.1	59173	52.94813512919744	Caudovirales	Complete	Arthrobacter sp.	virulent	cluster_212903	subcluster_267836
NC_041950.1	75380	59.46139559564871	Caudovirales	Complete	Gordonia terrae	virulent	cluster_138043	subcluster_173934
NC_041951.1	58159	49.58819787135268	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_33650	subcluster_42281
NC_041952.1	58279	49.84128073577103	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_199304	subcluster_251179
NC_041953.1	57899	58.595139812432	Caudovirales	High-quality	Pseudomonas aeruginosa	virulent	cluster_199291	subcluster_251163
NC_041954.1	29339	54.02706295374757	Caudovirales	High-quality	Propionibacterium acnes	virulent	cluster_44481	subcluster_55834
NC_041955.1	29491	54.38269302499068	Caudovirales	High-quality	Propionibacterium acnes	virulent	cluster_266992	subcluster_335077
NC_041956.1	29422	53.91203861056353	Caudovirales	High-quality	Propionibacterium acnes	virulent	cluster_266995	subcluster_335085
NC_041957.1	29511	53.99003761309342	Caudovirales	High-quality	Propionibacterium acnes	virulent	cluster_68534	subcluster_86657
NC_041958.1	63513	57.29535685607671	Caudovirales	High-quality	Roseobacter denitrificans	temperate	cluster_267011	subcluster_335103
NC_041959.1	57081	40.04484854855381	Caudovirales	High-quality	Enterococcus faecalis	virulent	cluster_154644	subcluster_194568
NC_041960.1	58619	39.99556457803784	Caudovirales	High-quality	Enterococcus faecalis	virulent	cluster_44538	subcluster_55894
NC_041961.1	67592	62.869866256361696	Caudovirales	Complete	Arthrobacter sp.	temperate	cluster_64252	subcluster_81026
NC_041962.1	76268	59.28961032149788	Caudovirales	High-quality	Tsukamurella inchonensis	virulent	cluster_150361	subcluster_189497
NC_041963.1	44194	54.88527854459881	Caudovirales	High-quality	Rhodobacter capsulatus	virulent	cluster_161210	subcluster_202913
NC_041964.1	63560	60.34927627438641	Caudovirales	High-quality	Pseudomonas aeruginosa	virulent	cluster_172975	subcluster_218454
NC_041965.1	69409	67.52582518117248	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_277713	subcluster_348907
NC_041966.1	45888	37.62639470013947	Caudovirales	High-quality	Acinetobacter baumannii	virulent	cluster_113255	subcluster_142814
NC_041967.1	40409	39.39468930188819	Caudovirales	Complete	Acinetobacter baumannii	virulent	cluster_174496	subcluster_220243
NC_041968.1	87646	54.68247267416654	Caudovirales	Complete	Pseudomonas aeruginosa	virulent	cluster_233224	subcluster_293551
NC_041969.1	45580	67.25976305397104	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_17505	subcluster_21973
NC_041970.1	80228	61.620631201076925	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_177112	subcluster_223554
NC_041971.1	83724	60.87262911471024	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_270337	subcluster_339227
NC_041972.1	273501	49.86087802238383	Caudovirales	High-quality	Erwinia amylovora	virulent	cluster_247877	subcluster_311393
NC_041973.1	271182	49.87241041072048	Caudovirales	High-quality	Erwinia amylovora	virulent	cluster_68562	subcluster_86688
NC_041974.1	271088	49.85465974148616	Caudovirales	High-quality	Erwinia amylovora	virulent	cluster_10669	subcluster_13256
NC_041975.1	273224	49.79101396656224	Caudovirales	High-quality	Erwinia amylovora	virulent	cluster_177558	subcluster_224114
NC_041976.1	54312	38.09655324790101	Caudovirales	High-quality	Brevibacillus laterosporus	temperate	cluster_22535	subcluster_28231
NC_041977.1	89596	38.80753605071655	Caudovirales	High-quality	Citrobacter freundii	virulent	cluster_11008	subcluster_13667
NC_041978.1	84694	43.38678064561834	Caudovirales	Complete	Erwinia amylovora	virulent	cluster_277501	subcluster_348629
NC_041979.1	88531	38.84853892986637	Caudovirales	High-quality	Escherichia coli	virulent	cluster_44476	subcluster_55825
NC_041980.1	175814	42.00461851729669	Caudovirales	High-quality	Enterobacter aerogenes	virulent	cluster_158458	subcluster_199518
NC_041981.1	176055	41.77898952032035	Caudovirales	High-quality	Klebsiella pneumoniae	virulent	cluster_110819	subcluster_139714
NC_041982.1	51094	64.95674638900849	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_228721	subcluster_287897
NC_041983.1	53278	63.14426217200345	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_78921	subcluster_99279
NC_041984.1	50332	60.665183183660496	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_63296	subcluster_79761
NC_041985.1	52298	63.75578416000612	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_212886	subcluster_267810
NC_041986.1	61164	61.65227911843568	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_223299	subcluster_281224
NC_041987.1	75973	62.92235399418215	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_273801	subcluster_343922
NC_041988.1	59794	61.44596447804127	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_223492	subcluster_281445
NC_041989.1	59315	61.70783107139847	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_277729	subcluster_348931
NC_041990.1	170496	37.66539977477478	Caudovirales	High-quality	Escherichia coli	virulent	cluster_119395	subcluster_150398
NC_041991.1	41546	49.90853511770087	Caudovirales	High-quality	Salmonella enterica	virulent	cluster_250825	subcluster_315188
NC_041992.1	42633	49.79710552858115	Caudovirales	High-quality	Salmonella enterica	virulent	cluster_152509	subcluster_191956
NC_041993.1	155286	64.7817575312649	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_222422	subcluster_280208
NC_041994.1	278136	53.5263324416832	Caudovirales	High-quality	Pseudomonas fluorescens	virulent	cluster_152448	subcluster_191883
NC_041995.1	50564	45.53239458903568	Caudovirales	High-quality	Shigella sonnei	virulent	cluster_172985	subcluster_218464
NC_041996.1	171175	38.735212501825615	Caudovirales	High-quality	Serratia sp.	virulent	cluster_26186	subcluster_32927
NC_041997.1	156281	58.73842629622283	Caudovirales	Medium-quality	Acidovorax citrulli	virulent	cluster_55601	subcluster_70022
NC_041998.1	45373	37.8374804399092	Caudovirales	High-quality	Acinetobacter baumannii	virulent	cluster_217415	subcluster_273865
NC_041999.1	49797	63.566078277807904	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_156846	subcluster_197337
NC_042000.1	70707	61.70110455824741	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_44287	subcluster_55555
NC_042001.1	58247	53.46198087455147	Caudovirales	Complete	Arthrobacter sp.	virulent	cluster_224131	subcluster_282170
NC_042002.1	39122	68.54455293696641	Caudovirales	High-quality	Arthrobacter sp.	temperate	cluster_269753	subcluster_338518
NC_042003.1	40879	39.14479317008733	Caudovirales	High-quality	Acinetobacter baumannii	virulent	cluster_59736	subcluster_75399
NC_042004.1	40598	39.27533376028376	Caudovirales	Complete	Acinetobacter baumannii	virulent	cluster_39642	subcluster_49813
NC_042005.1	41608	39.30974812536051	Caudovirales	Complete	Acinetobacter baumannii	virulent	cluster_33651	subcluster_42282
NC_042006.1	41208	39.19627256843332	Caudovirales	High-quality	Acinetobacter pittii	virulent	cluster_267012	subcluster_335104
NC_042007.1	41514	39.33371874548345	Caudovirales	Complete	Acinetobacter pittii	virulent	cluster_150362	subcluster_189498
NC_042008.1	131976	49.46884281990665	Caudovirales	Complete	Streptomyces viridochromogenes	virulent	cluster_161211	subcluster_202914
NC_042009.1	131086	50.24640312466625	Caudovirales	Complete	Streptomyces griseus	virulent	cluster_172976	subcluster_218455
NC_042010.1	133486	50.12285932607165	Caudovirales	Complete	Streptomyces griseus	virulent	cluster_29384	subcluster_36925
NC_042011.1	133047	50.05749847798147	Caudovirales	Complete	Streptomyces lividans	virulent	cluster_272328	subcluster_342023
NC_042012.1	133710	49.92446339092065	Caudovirales	Complete	Streptomyces griseus	virulent	cluster_113256	subcluster_142815
NC_042013.1	490380	37.060442921815735	Caudovirales	High-quality	Agrobacterium tumefaciens	virulent	cluster_174497	subcluster_220244
NC_042014.1	49808	63.55605525216833	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_233225	subcluster_293552
NC_042015.1	50930	61.08187708619675	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_268381	subcluster_336876
NC_042016.1	56076	59.47999144018832	Caudovirales	High-quality	Streptomyces griseus	virulent	cluster_138048	subcluster_173941
NC_042017.1	87570	38.91058581706064	Caudovirales	Complete	Shigella flexneri	virulent	cluster_247878	subcluster_311394
NC_042018.1	235108	48.318219711792025	Caudovirales	High-quality	Erwinia amylovora	virulent	cluster_68563	subcluster_86689
NC_042019.1	162422	41.12743347576068	Caudovirales	High-quality	Aeromonas salmonicida	virulent	cluster_10670	subcluster_13257
NC_042020.1	45428	45.74931760147926	Caudovirales	Complete	Arthrobacter sp.	virulent	cluster_177559	subcluster_224115
NC_042021.1	41712	34.5536056770234	Caudovirales	High-quality	Enterococcus faecalis	virulent	cluster_11009	subcluster_13668
NC_042022.1	41081	34.724081692266495	Caudovirales	Complete	Enterococcus faecalis	virulent	cluster_44477	subcluster_55826
NC_042023.1	41598	34.74686282994375	Caudovirales	High-quality	Enterococcus faecalis	virulent	cluster_158459	subcluster_199519
NC_042024.1	27595	34.72730567131727	Caudovirales	Medium-quality	Lactococcus lactis	virulent	cluster_110820	subcluster_139715
NC_042025.1	60030	43.38497417957688	Caudovirales	High-quality	Salmonella enterica	virulent	cluster_63297	subcluster_79762
NC_042027.1	74491	62.95794122779933	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_229481	subcluster_288835
NC_042028.1	45159	37.68905423060741	Caudovirales	High-quality	Acinetobacter baumannii	virulent	cluster_187115	subcluster_236035
NC_042029.1	43015	55.43182610717192	Caudovirales	High-quality	Edwardsiella ictaluri	virulent	cluster_223300	subcluster_281225
NC_042030.1	58714	61.02292468576489	Caudovirales	High-quality	Mycolicibacterium smegmatis MC2 155	virulent	cluster_87326	subcluster_110201
NC_042031.1	60835	66.39434536040109	Caudovirales	High-quality	Mycolicibacterium smegmatis MC2 155	temperate	cluster_273802	subcluster_343923
NC_042032.1	65100	63.42396313364055	Caudovirales	High-quality	Mycolicibacterium smegmatis MC2 155	virulent	cluster_129628	subcluster_163147
NC_042033.1	71547	55.99815505891232	Caudovirales	High-quality	Mycolicibacterium smegmatis MC2 155	virulent	cluster_78894	subcluster_99227
NC_042034.1	70428	69.07479979553587	Caudovirales	High-quality	Mycolicibacterium smegmatis MC2 155	virulent	cluster_222423	subcluster_280209
NC_042035.1	71092	68.87554155179204	Caudovirales	High-quality	Mycolicibacterium smegmatis MC2 155	virulent	cluster_277551	subcluster_348700
NC_042036.1	47780	64.28003348681457	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_63269	subcluster_79732
NC_042037.1	47624	47.27868301696624	Caudovirales	Complete	Aeromonas sp. IS4	virulent	cluster_152449	subcluster_191884
NC_042038.1	47285	44.25716400549857	Caudovirales	High-quality	Salmonella enterica	virulent	cluster_26187	subcluster_32928
NC_042039.1	166283	35.508741122062986	Caudovirales	High-quality	Shigella flexneri	virulent	cluster_55602	subcluster_70023
NC_042040.1	139262	44.72433255302954	Caudovirales	Complete	Rhodococcus erythropolis	virulent	cluster_33165	subcluster_41647
NC_042041.1	47760	48.95519262981575	Caudovirales	High-quality	Klebsiella pneumoniae	virulent	cluster_217416	subcluster_273866
NC_042042.1	43060	60.87552252670692	Caudovirales	High-quality	Streptomyces scabiei	virulent	cluster_156847	subcluster_197338
NC_042043.1	49579	48.03445006958592	Caudovirales	High-quality	Escherichia coli	virulent	cluster_224132	subcluster_282171
NC_042044.1	159323	36.94695681100657	Caudovirales	High-quality	Salmonella enterica	virulent	cluster_59737	subcluster_75400
NC_042045.1	60237	67.36391254544549	Caudovirales	High-quality	Gordonia terrae	virulent	cluster_199305	subcluster_251181
NC_042046.1	47319	44.238043914706566	Caudovirales	High-quality	Escherichia coli	virulent	cluster_33652	subcluster_42283
NC_042047.1	154938	47.3505531244756	Caudovirales	High-quality	Serratia rubidaea	virulent	cluster_267013	subcluster_335105
NC_042048.1	138036	35.87035266162451	Caudovirales	High-quality	Listeria monocytogenes	virulent	cluster_269738	subcluster_338501
NC_042049.1	35985	65.42726135889954	Caudovirales	High-quality	Rhodobacter capsulatus	temperate	cluster_150363	subcluster_189499
NC_042050.1	67277	69.02507543439809	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_15401	subcluster_19293
NC_042051.1	49562	66.17569912432913	Caudovirales	High-quality	Streptomyces griseus	temperate	cluster_250856	subcluster_315226
NC_042052.1	50727	66.22508723165178	Caudovirales	High-quality	Streptomyces griseus	temperate	cluster_270377	subcluster_339268
NC_042053.1	70265	61.58400341564079	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_154711	subcluster_194651
NC_042054.1	92816	44.89743147733149	Caudovirales	High-quality	Pseudomonas syringae	virulent	cluster_161212	subcluster_202915
NC_042055.1	43679	66.27670047391196	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_262159	subcluster_329014
NC_042056.1	241654	51.01343242818245	Caudovirales	High-quality	Erwinia amylovora	virulent	cluster_172977	subcluster_218456
NC_042057.1	42925	51.88351776354106	Caudovirales	Medium-quality	Escherichia coli	temperate	cluster_113257	subcluster_142816
NC_042058.1	48491	63.950011342310944	Caudovirales	High-quality	Mycobacterium	temperate	cluster_150396	subcluster_189535
