Phage_ID	Length	GC_content	Taxonomy	Completeness	Host	Lifestyle	Cluster	Subcluster	Phage_source
biochar_2273	19636	61.65206763088206	Caudoviricetes	Low-quality	Enterobacter cloacae	virulent	cluster_247182	subcluster_298706	STV
biochar_2278	19608	63.463892288861686	Caudoviricetes	Low-quality	Mycobacterium tuberculosis	virulent	cluster_213815	subcluster_257786	STV
biochar_2279	19607	54.40403937369307	Caudoviricetes	Low-quality	Pseudomonas aeruginosa	virulent	cluster_128170	subcluster_154529	STV
biochar_2280	19606	54.661838212792006	Caudoviricetes	Low-quality	Vibrio cholerae	virulent	cluster_481425	subcluster_579514	STV
biochar_2281	19601	49.89031171878986	Caudoviricetes	Low-quality	Salmonella enterica	virulent	cluster_530857	subcluster_639298	STV
biochar_2283	19563	67.51009558861115	Caudoviricetes	Low-quality	Mycobacterium smegmatis	temperate	cluster_436273	subcluster_526288	STV
biochar_2284	19548	67.66421117249847	Caudoviricetes	Low-quality	Mycolicibacterium smegmatis	temperate	cluster_488267	subcluster_587730	STV
biochar_2285	19546	41.05187762201985	Caudoviricetes	Low-quality	Bacteroides cellulosilyticus	virulent	cluster_236185	subcluster_285488	STV
biochar_2291	19489	64.7031658884499	Caudoviricetes	Low-quality	Pseudomonas syringae	virulent	cluster_244563	subcluster_295748	STV
biochar_2292	19485	63.35642802155505	Caudoviricetes	Low-quality	Mycobacterium gordonae	temperate	cluster_297740	subcluster_359429	STV
biochar_2295	19468	60.25272241627285	Caudoviricetes	Low-quality	Pseudomonas aeruginosa	virulent	cluster_460692	subcluster_554920	STV
biochar_2296	19463	62.570004624158656	Caudoviricetes	Low-quality	Pseudomonas aeruginosa	virulent	cluster_509913	subcluster_614175	STV
biochar_2297	19462	41.78398931250643	Caudoviricetes	Low-quality	Bacillus cereus	virulent	cluster_151370	subcluster_182606	STV
biochar_2299	19454	59.10866659812892	Caudoviricetes	Low-quality	Streptomyces viridochromogenes	virulent	cluster_47980	subcluster_58634	STV
biochar_2300	19451	60.98915222867719	Caudoviricetes	Low-quality	Enterobacter cloacae	temperate	cluster_126505	subcluster_152583	STV
biochar_2302	19445	62.64849575726408	Caudoviricetes	Low-quality	Enterobacter cloacae	virulent	cluster_39313	subcluster_47981	STV
biochar_2303	19439	66.54663305725603	Caudoviricetes	Low-quality	Microbacterium paraoxydans	virulent	cluster_22090	subcluster_26993	STV
biochar_2304	19436	62.56945873636551	Caudoviricetes	Low-quality	Klebsiella pneumoniae	virulent	cluster_313744	subcluster_379088	STV
biochar_2305	19424	66.24279242174629	Caudoviricetes	Low-quality	Mycobacterium tuberculosis	virulent	cluster_10579	subcluster_12838	STV
biochar_2306	19422	66.89836268149521	Caudoviricetes	Low-quality	Bifidobacterium pseudolongum	temperate	cluster_126486	subcluster_152561	STV
biochar_2307	19416	66.41429748660899	Caudoviricetes	Low-quality	Pseudomonas fluorescens	virulent	cluster_141142	subcluster_170143	STV
biochar_2308	19412	44.18916134349887	Caudoviricetes	Medium-quality	Clostridioides difficile	virulent	cluster_316426	subcluster_382318	STV
biochar_2309	19411	64.30889701715522	Caudoviricetes	Medium-quality	Burkholderia vietnamiensis	temperate	cluster_500651	subcluster_602483	STV
biochar_2311	19399	64.12186195164699	Caudoviricetes	Low-quality	Burkholderia pseudomallei	temperate	cluster_364806	subcluster_440463	STV
biochar_2312	19397	54.85384337784194	Caudoviricetes	Low-quality	Vibrio parahaemolyticus	temperate	cluster_307908	subcluster_371906	STV
biochar_2314	19389	61.44721233689205	Caudoviricetes	Low-quality	Burkholderia vietnamiensis	temperate	cluster_29618	subcluster_35976	STV
biochar_2316	19370	49.044914816726894	Caudoviricetes	Complete	Barnesiella intestinihominis	virulent	cluster_378515	subcluster_457234	STV
biochar_2317	19368	58.80834365964478	Caudoviricetes	Low-quality	Escherichia coli	virulent	cluster_467933	subcluster_563382	STV
biochar_2318	19365	64.41518202943455	Caudoviricetes	Low-quality	Mycobacterium smegmatis	temperate	cluster_491628	subcluster_591783	STV
biochar_2319	19337	60.72296633397114	Caudoviricetes	Medium-quality	Mycobacterium tuberculosis	temperate	cluster_243331	subcluster_294271	STV
biochar_2321	19330	43.72478013450595	Caudoviricetes	Medium-quality	Prevotella copri	virulent	cluster_515444	subcluster_620879	STV
biochar_2323	19319	41.39965836741032	Caudoviricetes	Low-quality	Bacillus cereus	virulent	cluster_235320	subcluster_284457	STV
biochar_2324	19307	65.08520225824832	Caudoviricetes	Low-quality	Mycobacterium tuberculosis	temperate	cluster_247183	subcluster_298707	STV
biochar_2326	19299	53.13746826260428	Caudoviricetes	Medium-quality	Klebsiella aerogenes	virulent	cluster_213816	subcluster_257787	STV
biochar_2328	19263	64.88605097855992	Caudoviricetes	Low-quality	Mycobacteroides abscessus	virulent	cluster_128171	subcluster_154530	STV
biochar_2329	19261	40.84419292871606	Caudoviricetes	Low-quality	Bacillus cereus	virulent	cluster_481426	subcluster_579515	STV
biochar_2330	19258	55.566517810779935	Caudoviricetes	Low-quality	Enterobacter cloacae	virulent	cluster_530858	subcluster_639299	STV
biochar_2334	19245	43.10210444271239	Caudoviricetes	Low-quality	Bacillus cereus	virulent	cluster_436274	subcluster_526289	STV
biochar_2335	19241	60.20477106179513	Caudoviricetes	Medium-quality	Enterobacter hormaechei	virulent	cluster_98509	subcluster_119170	STV
biochar_2336	19237	59.28159276394448	Caudoviricetes	Low-quality	Enterobacter cloacae	virulent	cluster_236186	subcluster_285489	STV
biochar_2338	19236	63.37076315242254	Caudoviricetes	Low-quality	Mycobacterium tuberculosis	virulent	cluster_244564	subcluster_295749	STV
biochar_2339	19236	63.44354335620711	Caudoviricetes	Medium-quality	Mycobacteroides abscessus	virulent	cluster_297741	subcluster_359430	STV
biochar_2340	19230	62.1216848673947	Caudoviricetes	Low-quality	Pseudomonas aeruginosa	virulent	cluster_460693	subcluster_554921	STV
biochar_2341	19222	62.22037248985537	Caudoviricetes	Low-quality	Mycobacterium tuberculosis	temperate	cluster_509914	subcluster_614176	STV
biochar_2345	19152	64.24394319131162	Caudoviricetes	Low-quality	Klebsiella pneumoniae	temperate	cluster_151371	subcluster_182607	STV
biochar_2346	19146	55.61997284027995	Caudoviricetes	Medium-quality	Klebsiella pneumoniae	virulent	cluster_47981	subcluster_58635	STV
biochar_2347	19136	46.718227424749166	Caudoviricetes	Low-quality	Lachnospira eligens	virulent	cluster_244577	subcluster_295763	STV
biochar_2351	19096	59.373690825303726	Caudoviricetes	Low-quality	Mycobacteroides abscessus	virulent	cluster_39314	subcluster_47982	STV
biochar_2352	19083	65.60289262694545	Caudoviricetes	Low-quality	Mycobacterium tuberculosis	temperate	cluster_22091	subcluster_26994	STV
biochar_2353	19059	42.12183220525736	Caudoviricetes	Low-quality	Bacillus cereus	virulent	cluster_313745	subcluster_379091	STV
biochar_2354	19046	68.07728656935839	Caudoviricetes	Low-quality	Burkholderia ubonensis	temperate	cluster_10580	subcluster_12839	STV
biochar_2355	19043	61.74447303471092	Caudoviricetes	Low-quality	Pseudomonas aeruginosa	temperate	cluster_126487	subcluster_152562	STV
biochar_2356	18996	69.91471888818698	Caudoviricetes	Low-quality	Mycolicibacterium smegmatis	virulent	cluster_141143	subcluster_170144	STV
biochar_2358	18985	59.7840400316039	Caudoviricetes	Low-quality	Pseudomonas aeruginosa	virulent	cluster_316427	subcluster_382319	STV
biochar_2360	18969	41.72597395750962	Caudoviricetes	Low-quality	Enterococcus gallinarum	virulent	cluster_500652	subcluster_602484	STV
biochar_2361	18968	64.96731336988613	Caudoviricetes	Medium-quality	Mycobacterium tuberculosis	virulent	cluster_60098	subcluster_73183	STV
biochar_2363	18958	56.6304462496044	Caudoviricetes	Low-quality	Salmonella enterica	temperate	cluster_307909	subcluster_371907	STV
biochar_2366	18932	62.88294950348616	Caudoviricetes	Low-quality	Burkholderia vietnamiensis	virulent	cluster_29619	subcluster_35977	STV
biochar_2367	18919	54.92890744753951	Caudoviricetes	Low-quality	Corynebacterium diphtheriae	virulent	cluster_378516	subcluster_457235	STV
biochar_2369	18903	66.02126646564037	Caudoviricetes	Low-quality	Mycobacterium tuberculosis	temperate	cluster_467934	subcluster_563383	STV
biochar_2370	18900	43.3068783068783	Caudoviricetes	Low-quality	Bacillus cereus	virulent	cluster_491629	subcluster_591784	STV
biochar_2371	18898	32.51666843052175	Caudoviricetes	Low-quality	Lawsonia intracellularis	virulent	cluster_243332	subcluster_294272	STV
biochar_2373	18886	58.92724769670655	Caudoviricetes	Low-quality	Pseudomonas syringae	temperate	cluster_515445	subcluster_620880	STV
biochar_2374	18886	63.26908821349148	Caudoviricetes	Low-quality	Burkholderia pseudomallei	temperate	cluster_235321	subcluster_284458	STV
biochar_2376	18874	42.338666949242345	Caudoviricetes	Low-quality	Vibrio parahaemolyticus	virulent	cluster_247184	subcluster_298708	STV
biochar_2377	18870	60.95919448860625	Caudoviricetes	Low-quality	Pseudomonas syringae	virulent	cluster_213817	subcluster_257788	STV
biochar_2378	18856	70.33305048790835	Caudoviricetes	Not-determined	Microbacterium paraoxydans	temperate	cluster_128172	subcluster_154531	STV
biochar_2380	18845	59.21464579464049	Caudoviricetes	Low-quality	Pseudomonas syringae	virulent	cluster_481427	subcluster_579516	STV
biochar_2381	18844	64.36000849076629	Caudoviricetes	Low-quality	Pseudomonas syringae	virulent	cluster_530859	subcluster_639300	STV
biochar_2385	18824	63.39779005524861	Caudoviricetes	Medium-quality	Pseudomonas syringae	virulent	cluster_29633	subcluster_35992	STV
biochar_2386	18821	61.797991605121936	Caudoviricetes	Low-quality	Sinorhizobium meliloti	temperate	cluster_98510	subcluster_119171	STV
biochar_2389	18795	51.40196860867252	Caudoviricetes	Low-quality	Salmonella enterica	virulent	cluster_236187	subcluster_285490	STV
biochar_2390	18792	62.69689229459344	Caudoviricetes	Low-quality	Burkholderia vietnamiensis	virulent	cluster_244565	subcluster_295750	STV
biochar_2391	18789	59.22082069295864	Caudoviricetes	Low-quality	Mycobacterium tuberculosis	virulent	cluster_297742	subcluster_359431	STV
biochar_2393	18782	66.1537642423597	Caudoviricetes	Low-quality	Mycobacterium tuberculosis	virulent	cluster_460694	subcluster_554922	STV
biochar_2394	18779	62.09063315405506	Caudoviricetes	Low-quality	Mycobacterium tuberculosis	temperate	cluster_141159	subcluster_170163	STV
biochar_2395	18778	48.56214719352433	Caudoviricetes	Medium-quality	Salmonella enterica	virulent	cluster_151372	subcluster_182608	STV
biochar_2396	18761	51.612387399392354	Caudoviricetes	Low-quality	Mycobacterium tuberculosis	virulent	cluster_47982	subcluster_58636	STV
biochar_2398	18747	42.51880300848136	Caudoviricetes	Low-quality	Bacillus cereus	virulent	cluster_164728	subcluster_198373	STV
biochar_2399	18736	66.30550811272417	Caudoviricetes	Low-quality	Burkholderia pseudomallei	temperate	cluster_39315	subcluster_47983	STV
biochar_2400	18736	66.16673783091375	Caudoviricetes	Low-quality	Sinorhizobium medicae	virulent	cluster_22092	subcluster_26996	STV
biochar_2401	18716	62.19811925625134	Caudoviricetes	Medium-quality	Stenotrophomonas maltophilia	temperate	cluster_313746	subcluster_379092	STV
biochar_2402	18716	37.11263090403932	Caudoviricetes	Low-quality	Clostridioides difficile	virulent	cluster_10581	subcluster_12840	STV
biochar_2403	18715	62.20678600053433	Caudoviricetes	Low-quality	Pseudomonas syringae	virulent	cluster_126488	subcluster_152563	STV
biochar_2404	18713	66.72366803826218	Caudoviricetes	Not-determined	Pseudomonas aeruginosa	virulent	cluster_141144	subcluster_170145	STV
biochar_2405	18708	63.59846055163566	Caudoviricetes	Low-quality	Klebsiella pneumoniae	virulent	cluster_316428	subcluster_382320	STV
biochar_2406	18706	59.96471720303646	Caudoviricetes	Low-quality	Mycobacterium tuberculosis	temperate	cluster_500653	subcluster_602485	STV
biochar_2407	18705	35.2900294039027	Caudoviricetes	Low-quality	Haemophilus influenzae	virulent	cluster_364807	subcluster_440464	STV
biochar_2408	18698	67.51524227190073	Caudoviricetes	Low-quality	Gordonia terrae	temperate	cluster_307910	subcluster_371908	STV
biochar_2409	18696	66.81108258451005	Caudoviricetes	Low-quality	Microbacterium paraoxydans	temperate	cluster_29620	subcluster_35978	STV
biochar_2411	18680	61.27944325481799	Caudoviricetes	Low-quality	Mycobacterium tuberculosis	temperate	cluster_378517	subcluster_457236	STV
biochar_2412	18676	65.08888412936389	Caudoviricetes	Low-quality	Mycobacteroides abscessus	temperate	cluster_467935	subcluster_563384	STV
biochar_2413	18666	59.33783349405336	Caudoviricetes	Low-quality	Pseudomonas aeruginosa	virulent	cluster_491630	subcluster_591785	STV
biochar_2414	18666	46.59809278902818	Caudoviricetes	Low-quality	Vibrio parahaemolyticus	virulent	cluster_243333	subcluster_294273	STV
biochar_2415	18658	71.4706828170222	Caudoviricetes	Low-quality	Burkholderia ubonensis	temperate	cluster_515446	subcluster_620881	STV
biochar_2417	18656	49.39965694682676	Caudoviricetes	Medium-quality	Klebsiella pneumoniae	virulent	cluster_235322	subcluster_284459	STV
biochar_2418	18652	66.228822646365	Caudoviricetes	Low-quality	Mycobacterium tuberculosis	temperate	cluster_247185	subcluster_298709	STV
biochar_2419	18651	65.95356817328829	Caudoviricetes	Low-quality	Streptomyces xanthochromogenes	virulent	cluster_213818	subcluster_257789	STV
biochar_2420	18650	56.92761394101876	Caudoviricetes	Low-quality	Pseudomonas syringae	virulent	cluster_128173	subcluster_154532	STV
biochar_2421	18649	62.12129336693657	Caudoviricetes	Low-quality	Bifidobacterium longum	temperate	cluster_481428	subcluster_579517	STV
biochar_2422	18647	53.51531077385102	Caudoviricetes	Low-quality	Klebsiella pneumoniae	virulent	cluster_378518	subcluster_457237	STV
biochar_2423	18637	72.01266298223963	Caudoviricetes	Low-quality	Mycobacterium colombiense	temperate	cluster_530860	subcluster_639301	STV
biochar_2425	18634	66.13716861650745	Caudoviricetes	Low-quality	Burkholderia ubonensis	temperate	cluster_436277	subcluster_526293	STV
biochar_2427	18617	62.35161411613041	Caudoviricetes	Low-quality	Klebsiella pneumoniae	temperate	cluster_98511	subcluster_119172	STV
biochar_2428	18609	55.33344080821108	Caudoviricetes	Low-quality	Enterobacter cloacae	temperate	cluster_236188	subcluster_285491	STV
biochar_2429	18605	68.36334318731524	Caudoviricetes	Low-quality	Streptomyces griseus	virulent	cluster_244566	subcluster_295751	STV
biochar_2430	18604	67.11997419909696	Caudoviricetes	Low-quality	Mycolicibacterium smegmatis	virulent	cluster_297743	subcluster_359432	STV
biochar_2431	18604	69.02816598580951	Caudoviricetes	Low-quality	Burkholderia ubonensis	temperate	cluster_460695	subcluster_554923	STV
biochar_2432	18598	66.0070975373696	Caudoviricetes	Low-quality	Mycobacterium tuberculosis	virulent	cluster_509915	subcluster_614177	STV
biochar_2433	18598	40.783955264006885	Caudoviricetes	Low-quality	Paenibacillus polymyxa	virulent	cluster_151373	subcluster_182609	STV
biochar_2435	18584	61.59599655617736	Caudoviricetes	Low-quality	Streptomyces venezuelae	virulent	cluster_47983	subcluster_58637	STV
biochar_2436	18580	47.17976318622175	Caudoviricetes	Low-quality	Citrobacter freundii	virulent	cluster_126499	subcluster_152576	STV
biochar_2437	18572	60.11199655395218	Caudoviricetes	Low-quality	Sinorhizobium meliloti	virulent	cluster_316433	subcluster_382326	STV
biochar_2438	18558	42.779394331285694	Caudoviricetes	Low-quality	Lawsonia intracellularis	virulent	cluster_98512	subcluster_119173	STV
biochar_2440	18542	42.97810376442671	Caudoviricetes	Low-quality	Bacillus cereus	virulent	cluster_22093	subcluster_26997	STV
biochar_2441	18531	51.76191247099455	Caudoviricetes	Low-quality	Marinomonas mediterranea	temperate	cluster_313747	subcluster_379093	STV
biochar_2445	18503	67.89709776792952	Caudoviricetes	Low-quality	Mycolicibacterium smegmatis	temperate	cluster_10582	subcluster_12841	STV
biochar_2446	18503	69.08609414689509	Caudoviricetes	Low-quality	Mycobacterium tuberculosis	temperate	cluster_126489	subcluster_152564	STV
biochar_2447	18502	70.89503837422981	Caudoviricetes	Low-quality	Mycobacterium tuberculosis	temperate	cluster_141145	subcluster_170146	STV
biochar_2448	18498	59.56860201102822	Caudoviricetes	Low-quality	Pseudomonas aeruginosa	virulent	cluster_316429	subcluster_382321	STV
biochar_2449	18492	66.89919965390439	Caudoviricetes	Low-quality	Rhodococcus fascians	virulent	cluster_500654	subcluster_602486	STV
biochar_2452	18475	66.05683355886333	Caudoviricetes	Medium-quality	Rhodococcus fascians	virulent	cluster_364808	subcluster_440465	STV
biochar_2453	18451	51.08124220909436	Caudoviricetes	Low-quality	Streptomyces sanglieri	virulent	cluster_307911	subcluster_371909	STV
biochar_2455	18437	69.35510115528557	Caudoviricetes	Low-quality	Salinispora arenicola	virulent	cluster_29621	subcluster_35979	STV
biochar_2456	18425	53.27544097693352	Caudoviricetes	Low-quality	Salmonella enterica	virulent	cluster_378518	subcluster_457237	STV
biochar_2459	18414	63.87531226240903	Caudoviricetes	Low-quality	Mycobacterium tuberculosis	virulent	cluster_316436	subcluster_382330	STV
biochar_2462	18389	57.89330578062973	Caudoviricetes	Low-quality	Pseudomonas syringae	temperate	cluster_491631	subcluster_591786	STV
biochar_2464	18375	65.42585034013605	Caudoviricetes	Low-quality	Pseudomonas putida	virulent	cluster_243334	subcluster_294274	STV
biochar_2465	18370	60.5606967882417	Caudoviricetes	Low-quality	Enterobacter cloacae	temperate	cluster_515447	subcluster_620882	STV
biochar_2467	18351	58.51452236935317	Caudoviricetes	Not-determined	Pseudomonas syringae	virulent	cluster_235323	subcluster_284460	STV
biochar_2471	18328	61.92710606721955	Caudoviricetes	Low-quality	Pseudomonas syringae	temperate	cluster_247186	subcluster_298710	STV
biochar_2472	18321	57.25669996179248	Caudoviricetes	Low-quality	Pseudomonas syringae	temperate	cluster_213819	subcluster_257790	STV
biochar_2473	18309	55.38259872194003	Caudoviricetes	Low-quality	Enterobacter cloacae	temperate	cluster_128174	subcluster_154533	STV
biochar_2474	18305	54.85386506419011	Caudoviricetes	Low-quality	Salmonella enterica	virulent	cluster_481429	subcluster_579518	STV
biochar_2475	18293	49.29754550921117	Caudoviricetes	Low-quality	Salmonella enterica	virulent	cluster_530861	subcluster_639302	STV
biochar_2476	18290	64.76763258611264	Caudoviricetes	Low-quality	Klebsiella pneumoniae	temperate	cluster_436275	subcluster_526290	STV
biochar_2477	18289	42.81261960741429	Caudoviricetes	Low-quality	Lawsonia intracellularis	virulent	cluster_98512	subcluster_119173	STV
biochar_2478	18281	65.1386685629889	Caudoviricetes	Low-quality	Ralstonia solanacearum	virulent	cluster_236189	subcluster_285494	STV
biochar_2479	18277	54.839415659025	Caudoviricetes	Low-quality	Pseudomonas aeruginosa	virulent	cluster_244567	subcluster_295752	STV
biochar_2480	18276	64.01838476690742	Caudoviricetes	Medium-quality	Rhodococcus erythropolis	temperate	cluster_297744	subcluster_359434	STV
biochar_2482	18271	43.88922335942203	Caudoviricetes	Low-quality	Bacillus cereus	virulent	cluster_460696	subcluster_554924	STV
biochar_2483	18270	41.73508483853311	Caudoviricetes	Low-quality	Ruminococcus faecis	virulent	cluster_509916	subcluster_614178	STV
biochar_2484	18259	63.9082096500356	Caudoviricetes	Low-quality	Enterobacter cloacae	virulent	cluster_151374	subcluster_182610	STV
biochar_2485	18255	56.30786086003835	Caudoviricetes	Low-quality	Klebsiella pneumoniae	virulent	cluster_47984	subcluster_58639	STV
biochar_2486	18255	63.41824157764996	Caudoviricetes	Low-quality	Arthrobacter globiformis	virulent	cluster_164729	subcluster_198374	STV
biochar_2489	18243	61.56882091761224	Caudoviricetes	Low-quality	Pseudomonas aeruginosa	virulent	cluster_39316	subcluster_47984	STV
biochar_2492	18227	63.466286278597686	Caudoviricetes	Low-quality	Enterobacter cloacae	virulent	cluster_22094	subcluster_26998	STV
biochar_2493	18227	63.12064519668623	Caudoviricetes	Low-quality	Mycobacterium tuberculosis	virulent	cluster_313748	subcluster_379094	STV
biochar_2494	18222	43.98529250356712	Caudoviricetes	Low-quality	Bacillus cereus	virulent	cluster_10583	subcluster_12843	STV
biochar_2495	18215	50.381553664562176	Caudoviricetes	Low-quality	Ruminococcus bicirculans	virulent	cluster_126490	subcluster_152565	STV
biochar_2496	18205	63.39467179346333	Caudoviricetes	Low-quality	Rhodococcus erythropolis	temperate	cluster_141146	subcluster_170147	STV
biochar_2498	18201	60.28240206582056	Caudoviricetes	Low-quality	Sinorhizobium meliloti	virulent	cluster_316430	subcluster_382322	STV
biochar_2499	18192	66.4193051890941	Caudoviricetes	High-quality	Mycobacterium tuberculosis	virulent	cluster_500655	subcluster_602487	STV
biochar_2504	18178	71.68555396633293	Caudoviricetes	Low-quality	Burkholderia ubonensis	virulent	cluster_364809	subcluster_440466	STV
biochar_2505	18178	32.90240950599626	Caudoviricetes	Low-quality	Elizabethkingia anophelis	virulent	cluster_307912	subcluster_371910	STV
biochar_2506	18166	59.68292414400529	Caudoviricetes	Low-quality	Gordonia rubripertincta	virulent	cluster_29622	subcluster_35980	STV
biochar_2507	18162	64.53033806849466	Caudoviricetes	Low-quality	Klebsiella pneumoniae	virulent	cluster_378519	subcluster_457238	STV
biochar_2508	18160	56.3931718061674	Caudoviricetes	Low-quality	Pseudomonas syringae	virulent	cluster_467936	subcluster_563385	STV
biochar_2510	18148	37.00132245977518	Caudoviricetes	Low-quality	Macrococcus caseolyticus	virulent	cluster_491632	subcluster_591787	STV
biochar_2512	18140	60.198456449834616	Caudoviricetes	Low-quality	Sinorhizobium meliloti	temperate	cluster_243335	subcluster_294275	STV
biochar_2513	18138	52.58021832616606	Caudoviricetes	Low-quality	Pseudomonas aeruginosa	virulent	cluster_300416	subcluster_362668	STV
biochar_2514	18138	65.53092954019186	Caudoviricetes	Low-quality	Streptomyces griseus	temperate	cluster_235324	subcluster_284461	STV
biochar_2516	18133	53.20686042022831	Caudoviricetes	Low-quality	Salmonella enterica	virulent	cluster_247187	subcluster_298711	STV
biochar_2517	18123	48.75020691938421	Caudoviricetes	Low-quality	Lawsonia intracellularis	virulent	cluster_213820	subcluster_257791	STV
biochar_2522	18094	62.34110754946391	Caudoviricetes	Low-quality	Serratia marcescens	virulent	cluster_129458	subcluster_156053	STV
biochar_2523	18086	54.87117107154705	Caudoviricetes	Low-quality	Enterobacter asburiae	virulent	cluster_481430	subcluster_579519	STV
biochar_2525	18078	43.22380794335657	Caudoviricetes	Low-quality	Bacteroides vulgatus	virulent	cluster_530862	subcluster_639303	STV
biochar_2527	18067	63.7239165329053	Caudoviricetes	Low-quality	Burkholderia vietnamiensis	virulent	cluster_436276	subcluster_526291	STV
biochar_2530	18059	66.98599036491501	Caudoviricetes	Low-quality	Salinispora arenicola	temperate	cluster_98513	subcluster_119174	STV
biochar_2531	18054	41.857760053173806	Caudoviricetes	Low-quality	Bacteroides dorei	virulent	cluster_236190	subcluster_285495	STV
biochar_2532	18053	60.51625768570321	Caudoviricetes	Low-quality	Pseudomonas putida	virulent	cluster_244568	subcluster_295753	STV
biochar_2533	18051	43.69841006038447	Caudoviricetes	Low-quality	Bacillus cereus	virulent	cluster_297745	subcluster_359435	STV
biochar_2534	18050	58.3213296398892	Caudoviricetes	Low-quality	Pseudomonas aeruginosa	virulent	cluster_460697	subcluster_554925	STV
biochar_2536	18044	44.37486144978941	Caudoviricetes	Low-quality	Lawsonia intracellularis	virulent	cluster_509917	subcluster_614179	STV
biochar_2539	18028	66.20812070113158	Caudoviricetes	Low-quality	Sinorhizobium meliloti	temperate	cluster_151375	subcluster_182611	STV
biochar_2541	18019	41.41184305455353	Caudoviricetes	Low-quality	Escherichia coli	virulent	cluster_47985	subcluster_58640	STV
biochar_2543	18001	68.13510360535527	Caudoviricetes	Low-quality	Klebsiella pneumoniae	temperate	cluster_128168	subcluster_154526	STV
biochar_2545	17997	54.71467466800022	Caudoviricetes	Low-quality	Faecalibacterium prausnitzii	temperate	cluster_39317	subcluster_47985	STV
biochar_2546	17991	62.47568228558724	Caudoviricetes	Low-quality	Mycobacteroides abscessus	virulent	cluster_22095	subcluster_26999	STV
biochar_2548	17975	52.60639777468706	Caudoviricetes	Low-quality	Pseudomonas aeruginosa	virulent	cluster_313749	subcluster_379095	STV
biochar_2552	17955	47.07323865218602	Caudoviricetes	Low-quality	Bacteroides thetaiotaomicron	virulent	cluster_10584	subcluster_12844	STV
biochar_2553	17950	65.39275766016713	Caudoviricetes	Low-quality	Mycobacteroides abscessus	virulent	cluster_126491	subcluster_152566	STV
biochar_2554	17944	63.28020508247882	Caudoviricetes	Low-quality	Pseudomonas aeruginosa	temperate	cluster_141147	subcluster_170148	STV
biochar_2555	17923	64.06851531551638	Caudoviricetes	Low-quality	Mycobacterium tuberculosis	virulent	cluster_316431	subcluster_382323	STV
biochar_2557	17913	39.976553341148886	Caudoviricetes	Low-quality	Ruminococcus bicirculans	virulent	cluster_500656	subcluster_602488	STV
biochar_2558	17910	61.27303182579564	Caudoviricetes	Low-quality	Pseudomonas syringae	virulent	cluster_364810	subcluster_440467	STV
biochar_2559	17894	46.842517044819495	Caudoviricetes	Low-quality	Blautia obeum	virulent	cluster_307913	subcluster_371911	STV
biochar_2560	17891	52.914873400033535	Caudoviricetes	Low-quality	Mycobacterium smegmatis	virulent	cluster_29623	subcluster_35981	STV
biochar_2561	17890	59.75405254332029	Caudoviricetes	Low-quality	Enterobacter hormaechei	virulent	cluster_378520	subcluster_457239	STV
biochar_2562	17887	65.08078492760106	Caudoviricetes	Medium-quality	Sinorhizobium medicae	temperate	cluster_467937	subcluster_563387	STV
biochar_2564	17882	72.391231405883	Caudoviricetes	Medium-quality	Mycobacterium tuberculosis	temperate	cluster_491633	subcluster_591790	STV
biochar_2568	17876	68.42694115014545	Caudoviricetes	Low-quality	Gordonia terrae	temperate	cluster_243336	subcluster_294276	STV
biochar_2569	17875	61.26433566433567	Caudoviricetes	Low-quality	Mycobacterium smegmatis	temperate	cluster_515448	subcluster_620883	STV
biochar_2570	17873	49.21389805852403	Caudoviricetes	Not-determined	Escherichia coli	virulent	cluster_235325	subcluster_284462	STV
biochar_2571	17870	59.08226077224399	Caudoviricetes	Low-quality	Pseudomonas aeruginosa	virulent	cluster_247188	subcluster_298712	STV
biochar_2572	17870	66.16675993284835	Caudoviricetes	Low-quality	Pseudomonas syringae	temperate	cluster_213821	subcluster_257792	STV
biochar_2574	17866	59.16825254673682	Caudoviricetes	Low-quality	Pseudomonas aeruginosa	virulent	cluster_126492	subcluster_152568	STV
biochar_2575	17865	43.117828155611534	Caudoviricetes	Low-quality	Salmonella enterica	virulent	cluster_481431	subcluster_579520	STV
biochar_2577	17861	60.32137058395387	Caudoviricetes	Low-quality	Mycobacterium tuberculosis	temperate	cluster_530863	subcluster_639304	STV
biochar_2578	17860	66.32698768197088	Caudoviricetes	Low-quality	Burkholderia ubonensis	virulent	cluster_436277	subcluster_526292	STV
biochar_2579	17855	62.189862783534025	Caudoviricetes	Low-quality	Pseudomonas syringae	temperate	cluster_98514	subcluster_119175	STV
biochar_2580	17847	62.83969294559309	Caudoviricetes	Low-quality	Enterobacter cloacae	temperate	cluster_236191	subcluster_285496	STV
biochar_2581	17841	65.62412420828429	Caudoviricetes	Low-quality	Eggerthella lenta	temperate	cluster_244569	subcluster_295754	STV
biochar_2582	17824	68.01503590664272	Caudoviricetes	Low-quality	Caulobacter vibrioides	temperate	cluster_297746	subcluster_359436	STV
biochar_2583	17812	62.35683808668313	Caudoviricetes	Low-quality	Bifidobacterium adolescentis	virulent	cluster_460698	subcluster_554926	STV
biochar_2585	17805	67.0598146588037	Caudoviricetes	Low-quality	Burkholderia vietnamiensis	virulent	cluster_509918	subcluster_614180	STV
biochar_2593	17770	65.37422622397298	Caudoviricetes	Low-quality	Klebsiella pneumoniae	temperate	cluster_399182	subcluster_482175	STV
